timestamp,price,decision,std_value,call_vol_15s,put_vol_15s,ratio,whale_flag,whale_amount,strategy_message,uuid,resultado,profit_real,hour_utc,day_of_week,rsi_value,volatility_avg_15s,entry_price,exit_price,amount_cents
2026-04-03 15:08:04.067,641.86735231,WAIT,1.23077842e-07,11410000.0,0.0,100.0,True,10000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,50.962,1.00789452e-07,,,0
2026-04-03 15:09:03.326,641.86735325,WAIT,1.64202752e-07,0.0,42002500.0,0.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,61.1826,1.29650714e-07,,,0
2026-04-03 15:10:03.123,641.86735365,WAIT,8.30263362e-08,140005600.0,4000.0,35001.4,True,140000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,64.6054,7.8880336e-08,,,0
2026-04-03 15:11:02.963,641.86735347,WAIT,1.3271906e-07,13000.0,0.0,100.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,62.059,1.55798547e-07,,,0
2026-04-03 15:12:03.009,641.86735357,WAIT,1.42917412e-07,4017500.0,0.0,100.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,62.8695,1.57773841e-07,,,0
2026-04-03 15:13:02.993,641.86735356,WAIT,1.33274954e-07,12900000.0,5000.0,2580.0,True,10000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,62.7092,1.33920208e-07,,,0
2026-04-03 15:14:02.806,641.86735383,WAIT,9.21347849e-08,10000000.0,52400.0,190.8397,True,10000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,65.2832,1.010485e-07,,,0
2026-04-03 15:15:02.596,641.86735399,WAIT,1.76861646e-07,7000100.0,2500.0,2800.04,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,66.7917,1.57395273e-07,,,0
2026-04-03 15:16:02.438,641.86735381,WAIT,1.23283967e-07,15440000.0,0.0,100.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,63.5477,1.44132438e-07,,,0
2026-04-03 15:17:02.498,641.86735391,WAIT,1.78067655e-07,14003500.0,0.0,100.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,64.627,1.25521992e-07,,,0
2026-04-03 15:18:02.623,641.86735357,WAIT,1.276304e-07,21000000.0,2000000.0,10.5,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,58.4983,1.10212609e-07,,,0
2026-04-03 15:19:02.464,641.86735437,WAIT,2.22566173e-07,28000000.0,1200.0,23333.3333,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,66.4848,1.52627167e-07,,,0
2026-04-03 15:20:02.586,641.86735465,WAIT,2.31393307e-07,313600.0,7000000.0,0.0448,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,68.7382,2.25188298e-07,,,0
2026-04-03 15:21:02.428,641.86735502,WAIT,1.14808658e-07,2880000.0,2800000.0,1.0286,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,71.4008,9.18769952e-08,,,0
2026-04-03 15:22:02.959,641.86735447,WAIT,1.65914795e-07,2840000.0,0.0,100.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,62.7655,1.66009544e-07,,,0
2026-04-03 15:23:02.831,641.86735503,WAIT,2.32785663e-07,42000000.0,7000000.0,6.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,67.1962,1.94763641e-07,,,0
2026-04-03 15:24:02.659,641.86735557,WAIT,9.92235887e-08,0.0,8780000.0,0.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,70.7743,1.00490816e-07,,,0
2026-04-03 15:25:02.609,641.86735546,WAIT,2.35105319e-07,52000000.0,0.0,100.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,69.1794,2.84535571e-07,,,0
2026-04-03 15:26:02.420,641.86735609,WAIT,1.25127276e-07,63000000.0,0.0,100.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,73.0695,1.4106304e-07,,,0
2026-04-03 15:27:02.418,641.86735571,WAIT,8.20916623e-08,50000.0,1720000.0,0.0291,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,67.4918,8.42717804e-08,,,0
2026-04-03 15:28:02.574,641.86735565,WAIT,8.22811256e-08,1000.0,7030000.0,0.0001,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,66.6269,7.79457849e-08,,,0
2026-04-03 15:29:03.088,641.86735587,WAIT,1.55662134e-07,28001000.0,1400000.0,20.0007,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,68.1994,1.53559861e-07,,,0
2026-04-03 15:30:02.885,641.86735561,WAIT,7.6010365e-08,200.0,7066800.0,0.0,True,7000000.0,WAIT: Volatilidad muerta,,,,18,4,64.328,6.11797062e-08,,,0
2026-04-03 15:31:02.695,641.86735576,WAIT,1.03955145e-07,28002000.0,20000000.0,1.4001,True,20000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,65.5662,6.66687242e-08,,,0
2026-04-03 15:32:02.644,641.86735538,WAIT,8.32238613e-08,0.0,4200000.0,0.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,59.8941,8.07836138e-08,,,0
2026-04-03 15:33:02.957,641.86735599,WAIT,2.04542487e-07,1401700.0,12880000.0,0.1088,True,12880000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,65.1118,1.61298599e-07,,,0
2026-04-03 15:34:02.750,641.86735529,WAIT,1.72770562e-07,10001000.0,25100000.0,0.3984,True,25100000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,56.0933,1.79830649e-07,,,0
2026-04-03 15:35:03.186,641.86735498,WAIT,1.59986375e-07,17000000.0,28000000.0,0.6071,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,52.565,1.17315283e-07,,,0
2026-04-03 15:36:03.028,641.86735422,WAIT,1.19610271e-07,411000.0,0.0,100.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,45.2646,1.96913359e-07,,,0
2026-04-03 15:37:02.854,641.86735431,WAIT,8.20109097e-08,0.0,21160000.0,0.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,46.1769,1.10862265e-07,,,0
2026-04-03 15:38:02.665,641.86735465,WAIT,9.80037034e-08,0.0,28040000.0,0.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,49.7827,9.32410733e-08,,,0
2026-04-03 15:39:02.522,641.86735448,WAIT,1.02748604e-07,31000.0,4000000.0,0.0077,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,47.8836,8.5307294e-08,,,0
2026-04-03 15:40:02.334,641.8673545,WAIT,9.88212855e-08,0.0,3000.0,0.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,48.3894,1.33179271e-07,,,0
2026-04-03 15:41:02.159,641.86735462,WAIT,1.2663318e-07,2810000.0,100.0,28100.0,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,49.5914,1.06249523e-07,,,0
2026-04-03 15:42:01.986,641.86735369,WAIT,1.41081796e-07,14160000.0,28000000.0,0.5057,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,39.9439,1.46903144e-07,,,0
2026-04-03 15:43:01.794,641.8673533,WAIT,3.59597845e-07,50000000.0,14638400.0,3.4157,True,14638400.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,36.6887,3.26991297e-07,,,0
2026-04-03 15:44:02.435,641.86735288,WAIT,2.05401671e-07,10014000.0,0.0,100.0,True,10000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,33.5704,2.02537724e-07,,,0
2026-04-03 15:45:02.558,641.86735257,WAIT,1.06590746e-07,2800000.0,7002000.0,0.3999,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,31.3445,1.05770418e-07,,,0
2026-04-03 15:46:02.566,641.86735263,WAIT,9.78931891e-08,1402000.0,14000000.0,0.1001,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,32.4068,9.5752802e-08,,,0
2026-04-03 15:47:02.381,641.86735242,WAIT,8.82018063e-08,11400100.0,0.0,100.0,True,10000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,30.7208,1.25381376e-07,,,0
2026-04-03 15:48:02.835,641.86735232,WAIT,1.01629721e-07,3500000.0,90000.0,38.8889,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,30.0433,1.53979897e-07,,,0
2026-04-03 15:49:02.693,641.86735349,WAIT,3.36273815e-07,300000.0,7002500.0,0.0428,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,45.8572,3.62866341e-07,,,0
2026-04-03 15:50:02.614,641.86735234,WAIT,1.19294522e-07,9050000.0,0.0,100.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,37.1238,1.34352538e-07,,,0
2026-04-03 15:51:02.422,641.8673517,WAIT,6.91986418e-08,0.0,26360000.0,0.0,True,14000000.0,WAIT: Volatilidad muerta,,,,18,4,33.1569,9.76009394e-08,,,0
2026-04-03 15:52:02.234,641.86735176,WAIT,9.98355069e-08,2100.0,1400000.0,0.0015,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,33.6899,1.03631062e-07,,,0
2026-04-03 15:53:02.145,641.86735086,WAIT,1.61398625e-07,442500.0,1000.0,442.5,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,28.8683,1.86509948e-07,,,0
2026-04-03 15:54:02.494,641.86735025,WAIT,1.61819689e-07,98000000.0,28000000.0,3.5,True,70000000.0,WAIT: RSI bajo para CALL,,,,18,4,26.1473,1.43811045e-07,,,0
2026-04-03 15:55:02.305,641.86735042,WAIT,1.3682759e-07,8000.0,15000.0,0.5333,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,28.2473,1.36749081e-07,,,0
2026-04-03 15:56:02.113,641.86734993,WAIT,1.83573292e-07,11000.0,37897900.0,0.0003,True,36800000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,25.9945,1.70953875e-07,,,0
2026-04-03 15:57:02.099,641.86735057,WAIT,2.07215858e-07,2500.0,30400.0,0.0822,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,33.4846,1.74781493e-07,,,0
2026-04-03 15:58:01.906,641.86735059,WAIT,2.00595181e-07,800000.0,110000.0,7.2727,False,0.0,WAIT: Solo operar con trigger whale,,,,18,4,33.3729,1.73138864e-07,,,0
2026-04-03 15:59:02.610,641.86735113,WAIT,1.12772389e-07,5000000.0,7010000.0,0.7133,True,5000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,18,4,39.2501,1.40780556e-07,,,0
2026-04-03 16:00:02.421,641.86735004,WAIT,2.30713102e-07,28000000.0,7000000.0,4.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,32.9001,2.29458703e-07,,,0
2026-04-03 16:01:02.262,641.86735067,WAIT,2.45325137e-07,6413700.0,20008000.0,0.3206,True,20000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,39.0036,1.64935759e-07,,,0
2026-04-03 16:02:00.222,641.86735127,WAIT,2.39755754e-07,14042500.0,4400000.0,3.1915,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,44.346,2.60180365e-07,,,0
2026-04-03 16:03:02.055,641.86735178,WAIT,2.31752063e-07,3050000.0,5000000.0,0.61,True,5000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,48.3908,2.4226723e-07,,,0
2026-04-03 16:04:02.804,641.86735144,WAIT,6.21208254e-08,1000.0,2505000.0,0.0004,False,0.0,WAIT: Volatilidad muerta,,,,19,4,45.9237,6.35756962e-08,,,0
2026-04-03 16:05:02.662,641.86735164,WAIT,1.08432655e-07,3940000.0,400000.0,9.85,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,47.6688,9.58872837e-08,,,0
2026-04-03 16:06:02.414,641.86735194,WAIT,1.85616148e-07,33000.0,2500.0,13.2,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,50.1329,1.19105766e-07,,,0
2026-04-03 16:07:02.252,641.86735196,WAIT,7.05320724e-08,10000.0,26050000.0,0.0004,True,26040000.0,WAIT: Volatilidad muerta,,,,19,4,50.3385,1.07763552e-07,,,0
2026-04-03 16:08:02.501,641.86735211,WAIT,1.79124296e-07,1401500.0,40000000.0,0.035,True,40000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,51.4409,1.57006845e-07,,,0
2026-04-03 16:09:02.326,641.86735157,WAIT,9.83543734e-08,10000.0,3400000.0,0.0029,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,46.5507,1.4331912e-07,,,0
2026-04-03 16:10:02.339,641.86735179,WAIT,9.60198435e-08,14240000.0,7000000.0,2.0343,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,48.6409,8.97657047e-08,,,0
2026-04-03 16:11:02.698,641.86735117,WAIT,8.84166119e-08,1000.0,179712000.0,0.0,True,39712000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,43.4919,1.19786922e-07,,,0
2026-04-03 16:12:02.870,641.86735106,WAIT,1.60599647e-07,10000.0,16500.0,0.6061,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,42.4131,1.05801597e-07,,,0
2026-04-03 16:13:02.366,641.86735073,WAIT,1.18251232e-07,64300.0,14000000.0,0.0046,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,39.6405,1.17357324e-07,,,0
2026-04-03 16:14:02.833,641.86735058,WAIT,1.48930392e-07,0.0,63000000.0,0.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,38.498,1.35064921e-07,,,0
2026-04-03 16:15:02.786,641.86735033,WAIT,1.86711717e-07,160000.0,600.0,266.6667,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,36.3595,1.44017327e-07,,,0
2026-04-03 16:16:02.956,641.86735136,CALL,2.79198327e-07,50931000.0,1420000.0,35.8669,True,50931000.0,WHALE: Apuesta de CALL de 50931000,019d54c6-1d5d-7f97-b098-6586bae4207f,WON,36.8,19,4,48.0905,3.34770045e-07,,,2000
2026-04-03 16:17:02.735,641.86735142,CALL,1.61983313e-07,67767000.0,2548000.0,26.5962,True,67712000.0,WHALE: Apuesta de CALL de 67712000,019d54c7-06e4-7bbe-8a9b-df691b69d127,WON,36.8,19,4,48.5954,1.58139344e-07,,,2000
2026-04-03 16:18:02.655,641.86735222,WAIT,6.02972662e-08,414000000.0,1400000.0,295.7143,True,400000000.0,WAIT: Volatilidad muerta,,,,19,4,55.8267,1.49067851e-07,,,0
2026-04-03 16:19:02.622,641.8673514,WAIT,1.60063276e-07,4000000.0,3160000.0,1.2658,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,48.3716,1.54981672e-07,,,0
2026-04-03 16:20:02.464,641.8673512,PUT,1.49069207e-07,14000000.0,77000000.0,0.1818,True,70000000.0,WHALE: Apuesta de PUT de 70000000,019d54c9-c4ef-723f-9c29-e73113e6ac91,WON,36.8,19,4,46.7328,1.87321197e-07,,,2000
2026-04-03 16:21:02.493,641.86735094,WAIT,7.28812696e-08,120712300.0,0.0,100.0,True,67712000.0,WAIT: Volatilidad muerta,,,,19,4,44.6484,7.73731647e-08,,,0
2026-04-03 16:22:02.380,641.86735133,WAIT,1.09135017e-07,91712000.0,0.0,100.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,48.3362,1.14585642e-07,,,0
2026-04-03 16:23:02.506,641.86735068,WAIT,1.1601601e-07,14050000.0,14000000.0,1.0036,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,43.1001,1.29027257e-07,,,0
2026-04-03 16:24:02.897,641.86735069,WAIT,7.98104364e-08,0.0,43001400.0,0.0,True,40000000.0,WAIT: Volatilidad muerta,,,,19,4,43.2689,1.14948776e-07,,,0
2026-04-03 16:25:03.020,641.86735082,WAIT,1.33850979e-07,14000000.0,27006000.0,0.5184,True,20000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,44.8471,1.08705527e-07,,,0
2026-04-03 16:26:02.736,641.86735093,WAIT,2.48356077e-07,0.0,77160000.0,0.0,True,70000000.0,WAIT: Volatilidad excesiva para PUT,,,,19,4,46.1015,2.29614394e-07,,,0
2026-04-03 16:27:02.698,641.8673507,WAIT,1.03531502e-07,15832000.0,0.0,100.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,43.7577,9.1301659e-08,,,0
2026-04-03 16:28:03.108,641.86735059,WAIT,1.00078245e-07,450000.0,16490700.0,0.0273,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,42.7507,1.58267807e-07,,,0
2026-04-03 16:29:02.981,641.86735059,WAIT,1.77438586e-07,40000000.0,16900000.0,2.3669,True,40000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,42.7436,1.56566855e-07,,,0
2026-04-03 16:30:03.135,641.86735092,WAIT,1.85573745e-07,0.0,56001500.0,0.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,47.2347,1.48442322e-07,,,0
2026-04-03 16:31:02.945,641.86735134,WAIT,8.43568881e-08,80000.0,20055500.0,0.004,True,20000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,52.5055,1.17346477e-07,,,0
2026-04-03 16:32:02.776,641.86735253,WAIT,2.4804981e-07,15000.0,32228000.0,0.0005,True,27200000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,63.3491,2.45097187e-07,,,0
2026-04-03 16:33:02.661,641.86735279,WAIT,1.28934866e-07,10000.0,383400.0,0.0261,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,65.4177,1.40472509e-07,,,0
2026-04-03 16:34:03.003,641.86735366,WAIT,1.34602475e-07,70000000.0,154970000.0,0.4517,True,147970000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,70.8425,1.68587087e-07,,,0
2026-04-03 16:35:02.547,641.8673529,WAIT,1.42434972e-07,3000000000.0,7400000.0,405.4054,True,3000000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,61.8697,1.84013513e-07,,,0
2026-04-03 16:36:02.404,641.86735286,WAIT,8.18776198e-08,3200.0,148370000.0,0.0,True,147970000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,61.3804,7.07462571e-08,,,0
2026-04-03 16:37:02.230,641.86735267,WAIT,9.68025123e-08,800000.0,25000.0,32.0,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,59.294,9.53103691e-08,,,0
2026-04-03 16:38:02.714,641.86735308,WAIT,9.16367804e-08,0.0,2812200.0,0.0,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,62.1693,8.66954582e-08,,,0
2026-04-03 16:39:02.917,641.86735264,WAIT,9.6979363e-08,140055000.0,50000.0,2801.1,True,140000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,57.4991,1.28094629e-07,,,0
2026-04-03 16:40:02.727,641.86735222,WAIT,2.6511558e-07,400.0,29400000.0,0.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,53.213,1.93366208e-07,,,0
2026-04-03 16:41:02.577,641.8673522,WAIT,1.34392486e-07,7003300.0,2800000.0,2.5012,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,52.9844,1.72694038e-07,,,0
2026-04-03 16:42:02.519,641.86735245,WAIT,1.42610664e-07,0.0,16561500.0,0.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,55.5959,1.19960419e-07,,,0
2026-04-03 16:43:02.910,641.86735192,WAIT,1.40076427e-07,0.0,7086700.0,0.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,50.002,1.70166357e-07,,,0
2026-04-03 16:44:02.748,641.86735103,WAIT,1.48591925e-07,50000.0,46000.0,1.087,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,41.9855,1.6371315e-07,,,0
2026-04-03 16:45:03.178,641.86735127,WAIT,6.3411684e-08,102800000.0,0.0,100.0,True,100000000.0,WAIT: Volatilidad muerta,,,,19,4,44.558,7.73638114e-08,,,0
2026-04-03 16:46:02.997,641.86735107,WAIT,1.49421776e-07,1400000.0,205700.0,6.806,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,42.7032,1.63184711e-07,,,0
2026-04-03 16:47:02.796,641.86735045,WAIT,1.21792257e-07,14400000.0,1400000.0,10.2857,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,37.7972,1.44298333e-07,,,0
2026-04-03 16:48:02.603,641.867351,WAIT,2.85601052e-07,100.0,1400400.0,0.0001,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,43.8067,2.59751285e-07,,,0
2026-04-03 16:49:02.914,641.86735129,WAIT,6.87181331e-08,7000500.0,100000.0,70.005,True,7000000.0,WAIT: Volatilidad muerta,,,,19,4,46.9733,8.56546018e-08,,,0
2026-04-03 16:50:02.725,641.86735167,WAIT,1.13139933e-07,160200.0,80000.0,2.0025,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,50.5256,1.44630793e-07,,,0
2026-04-03 16:51:02.537,641.86735135,WAIT,9.15693407e-08,5000000.0,10100000.0,0.495,True,5000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,47.4403,8.03878459e-08,,,0
2026-04-03 16:52:02.360,641.86735168,WAIT,1.06496152e-07,56000.0,5000000.0,0.0112,True,5000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,50.5034,1.09677947e-07,,,0
2026-04-03 16:53:02.176,641.86735087,WAIT,1.9811529e-07,0.0,17800000.0,0.0,True,15000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,43.387,2.40814304e-07,,,0
2026-04-03 16:54:02.607,641.8673507,WAIT,1.20199666e-07,28000000.0,71400000.0,0.3922,True,70000000.0,WAIT: RSI fuera de zona PUT (45-60),,,,19,4,41.9755,1.29089041e-07,,,0
2026-04-03 16:55:02.513,641.86735073,WAIT,1.04716357e-07,1400600.0,2800000.0,0.5002,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,42.2844,1.15683541e-07,,,0
2026-04-03 16:56:02.383,641.86735057,WAIT,1.20370057e-07,1400000.0,3450000.0,0.4058,False,0.0,WAIT: Solo operar con trigger whale,,,,19,4,40.8509,1.01943512e-07,,,0
2026-04-03 16:57:02.540,641.86735044,WAIT,5.77700965e-08,2720000.0,2500.0,1088.0,False,0.0,WAIT: Volatilidad muerta,,,,19,4,39.6626,5.69226743e-08,,,0
2026-04-03 16:58:02.601,641.8673512,WAIT,2.55930779e-07,0.0,16088300.0,0.0,True,14000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,48.8626,2.60473226e-07,,,0
2026-04-03 16:59:02.432,641.86735156,WAIT,1.86870499e-07,1404820000.0,0.0,100.0,True,1400000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,19,4,52.4338,1.36228999e-07,,,0
2026-04-03 17:00:02.252,641.86735159,WAIT,7.56876054e-08,10000.0,9500000.0,0.0011,True,7000000.0,WAIT: Volatilidad muerta,,,,20,4,52.9185,7.81546219e-08,,,0
2026-04-03 17:01:03.050,641.86735156,WAIT,1.24945628e-07,30500000.0,1000.0,30500.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,52.5355,1.99826732e-07,,,0
2026-04-03 17:02:03.329,641.86735176,WAIT,1.17282186e-07,0.0,11400000.0,0.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,54.907,1.84791548e-07,,,0
2026-04-03 17:03:03.179,641.8673512,WAIT,1.32773014e-07,1400000000.0,8400000.0,166.6667,True,1400000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,48.1909,8.59500134e-08,,,0
2026-04-03 17:04:02.998,641.86735118,WAIT,1.17673898e-07,8400000.0,40000.0,210.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,48.0954,1.40069147e-07,,,0
2026-04-03 17:05:02.839,641.86735155,WAIT,1.16599653e-07,6647600.0,0.0,100.0,False,0.0,WAIT: Solo operar con trigger whale,,,,20,4,52.1478,1.23548059e-07,,,0
2026-04-03 17:06:02.664,641.86735134,WAIT,9.98655866e-08,1404000.0,1000000.0,1.404,False,0.0,WAIT: Solo operar con trigger whale,,,,20,4,49.622,8.65252756e-08,,,0
2026-04-03 17:07:02.477,641.86735161,WAIT,1.0041049e-07,141400000.0,1400000.0,101.0,True,140000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,52.6138,1.02673833e-07,,,0
2026-04-03 17:08:02.302,641.8673516,WAIT,1.69760751e-07,200.0,14000000.0,0.0,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,52.778,1.71380041e-07,,,0
2026-04-03 17:09:02.146,641.86735156,WAIT,6.48312532e-08,10000.0,14000000.0,0.0007,True,7000000.0,WAIT: Volatilidad muerta,,,,20,4,52.2615,6.20458479e-08,,,0
2026-04-03 17:10:02.727,641.86735217,WAIT,1.87006338e-07,30000100.0,2800000.0,10.7143,True,30000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,59.8055,1.56864135e-07,,,0
2026-04-03 17:11:02.594,641.86735231,WAIT,9.00947759e-08,7000500.0,900.0,7778.3333,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,61.2422,9.76562078e-08,,,0
2026-04-03 17:12:02.624,641.86735266,WAIT,1.16343288e-07,0.0,35010000.0,0.0,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,65.0658,1.41636908e-07,,,0
2026-04-03 17:13:02.421,641.86735307,WAIT,1.45507485e-07,200.0,10800.0,0.0185,False,0.0,WAIT: Solo operar con trigger whale,,,,20,4,68.6767,1.35465761e-07,,,0
2026-04-03 17:14:02.887,641.86735247,PUT,9.88225352e-08,10000000.0,70000500.0,0.1429,True,70000000.0,WHALE: Apuesta de PUT de 70000000,019d54fb-36d2-73ce-b42d-67b02dd5c7ed,WON,36.8,20,4,59.0182,8.87202915e-08,,,2000
2026-04-03 17:15:02.712,641.86735216,WAIT,6.98338173e-08,51400000.0,7000000.0,7.3429,True,50000000.0,WAIT: Volatilidad muerta,,,,20,4,54.6493,1.05426681e-07,,,0
2026-04-03 17:16:02.507,641.86735257,WAIT,1.49368543e-07,6283500.0,1400000.0,4.4882,False,0.0,WAIT: Solo operar con trigger whale,,,,20,4,58.9705,1.14151342e-07,,,0
2026-04-03 17:17:02.599,641.86735182,WAIT,1.13885029e-07,1500.0,11900000.0,0.0001,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,49.8222,1.16653008e-07,,,0
2026-04-03 17:18:02.409,641.86735173,WAIT,1.85920813e-07,1000.0,7237000.0,0.0001,True,7000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,48.7858,1.44599052e-07,,,0
2026-04-03 17:19:02.236,641.86735186,WAIT,1.84401872e-07,1990000.0,28000500.0,0.0711,True,28000000.0,WAIT: Whale fuera de rango seguro (28M-999M),,,,20,4,50.2636,1.4447454e-07,,,0
